id,userid,trackingqualificationid,trackingunitid,award,comments,dateupdated,userdefinedvalue,shortvalue,setbyuserid,updatedbyuserid,dateset
46558,17084,426,177,Pass,,,,,,,
46559,23472,426,177,Merit,,,,,,,
46560,25334,426,177,,,,,,,,
46561,26322,426,177,Distinction,,,,,,,
46562,23537,426,177,Merit,,,,,,,
46563,17369,426,177,Pass,,,,,,,
46564,23511,426,177,Pass,,,,,,,
46565,23614,426,177,Merit,,,,,,,
46566,18482,426,177,Pass,,,,,,,
46567,25365,426,177,,,,,,,,
104539,46432,577,486,Distinction,,,,,,,
46569,25417,426,177,Merit,,,,,,,
46570,25062,426,177,Merit,,,,,,,
46571,23543,426,177,Distinction,,,,,,,
46572,23551,426,177,Pass,,,,,,,
110028,34924,134,767,Pass,,,,,,,
46574,17118,426,178,,,,,,,,
109391,49570,633,805,Distinction,,,,,,,
91566,41900,28,160,Distinction,,1371564103,,,,,
46592,25334,426,178,,,,,,,,
46599,25365,426,178,,,,,,,,
104541,46432,577,489,Distinction,,,,,,,
110027,34831,134,767,Distinction,,,,,,,
46606,17118,426,179,,,,,,,,
46607,23425,426,179,Pass,,,,,,,
46608,25416,426,179,Pass,,,,,,,
46609,17203,426,179,Pass,,,,,,,
109388,49570,633,801,,,,,,,,
46611,23453,426,179,Pass,,,,,,,
46612,17055,426,179,Merit,,,,,,,
46613,24518,426,179,Pass,,,,,,,
46614,23534,426,179,Pass,,,,,,,
46615,23457,426,179,Merit,,,,,,,
46616,23572,426,179,Merit,,,,,,,
46617,17130,426,179,Merit,,,,,,,
91565,41900,28,159,Distinction,,,,,,,
46619,14939,426,179,Pass,,,,,,,
46620,23594,426,179,Pass,,,,,,,
46621,23619,426,179,Merit,,,,,,,
46622,17084,426,179,Pass,,,,,,,
46623,23472,426,179,Merit,,,,,,,
46624,25334,426,179,,,,,,,,
46625,26322,426,179,Merit,,,,,,,
46626,23537,426,179,Merit,,,,,,,
46627,17369,426,179,Pass,,,,,,,
46628,23511,426,179,Pass,,,,,,,
46629,23614,426,179,Pass,,,,,,,
46630,18482,426,179,Merit,,,,,,,
46631,25365,426,179,,,,,,,,
84592,35045,503,325,Distinction,,,,,,,
46633,25417,426,179,Merit,,,,,,,
46634,25062,426,179,Pass,,,,,,,
46635,23543,426,179,Merit,,,,,,,
46636,23551,426,179,Pass,,,,,,,
110026,34821,134,767,Pass,,,,,,,
46638,17118,426,180,,,,,,,,
46639,23425,426,180,Pass,,,,,,,
46640,25416,426,180,Pass,,,,,,,
46641,17203,426,180,Merit,,,,,,,
84522,36000,56,250,,,,,,,,
46643,23453,426,180,Pass,,,,,,,
46644,17055,426,180,Merit,,,,,,,
46645,24518,426,180,Pass,,,,,,,
46646,23534,426,180,Pass,,,,,,,
46647,23457,426,180,Pass,,,,,,,
46648,23572,426,180,Pass,,,,,,,
46649,17130,426,180,Merit,,,,,,,
91564,41900,28,158,Distinction,,,,,,,
46651,14939,426,180,Pass,,,,,,,
46652,23594,426,180,Pass,,,,,,,
46653,23619,426,180,Merit,,,,,,,
46654,17084,426,180,Merit,,,,,,,
46655,23472,426,180,Merit,,,,,,,
46656,25334,426,180,,,,,,,,
46657,26322,426,180,Merit,,,,,,,
46658,23537,426,180,Merit,,,,,,,
46659,17369,426,180,Pass,,,,,,,
46660,23511,426,180,Pass,,,,,,,
46661,23614,426,180,Pass,,,,,,,
46662,18482,426,180,Merit,,,,,,,
46663,25365,426,180,,,,,,,,
71529,22817,22,587,,,,,,,,
46665,25417,426,180,Merit,,,,,,,
46666,25062,426,180,Pass,,,,,,,
46667,23543,426,180,Merit,,,,,,,
46668,23551,426,180,Pass,,,,,,,
110025,34835,134,767,Distinction,,,,,,,
46670,35029,107,164,Distinction,,1358179262,,,,,
46671,35029,107,165,Distinction,,1358179276,,,,,
46672,35029,107,166,Distinction,,1368607786,,,,,
114307,23843,107,1187,Pass,,,,,,,
46674,35029,107,168,Distinction,,,,,,,
46675,35029,107,169,Distinction,,,,,,,
46676,35029,107,170,Distinction,,1359122834,,,,,
46677,35029,107,171,Distinction,,,,,,,
46678,35029,107,172,Distinction,,1358179283,,,,,
46679,35029,107,173,Distinction,,1358179324,,,,,
46680,35029,107,174,Distinction,,,,,,,
46681,35029,107,175,Distinction,,1368521020,,,,,
114273,23537,426,1187,,,,,,,,
46683,35029,107,177,Distinction,,,,,,,
46685,35029,107,179,Distinction,,1355842148,,,,,
46686,35029,107,180,Distinction,,,,,,,
46687,15114,107,164,Merit,,,,,,,
46688,15114,107,165,Pass,,1358179547,,,,,
46689,15114,107,166,Pass,,,,,,,
114306,35435,107,1187,Distinction,,,,,,,
46691,15114,107,168,Pass,,,,,,,
46692,15114,107,169,Pass,,1371822802,,,,,
46693,15114,107,170,Pass,,1358179553,,,,,
46694,15114,107,171,Merit,,,,,,,
46695,15114,107,172,Pass,,,,,,,
46696,15114,107,173,Pass,,1367918392,,,,,
46697,15114,107,174,Pass,,,,,,,
46698,15114,107,175,Pass,,1358179556,,,,,
114272,26322,426,1187,,,,,,,,
46700,15114,107,177,Pass,,1358179559,,,,,
46702,15114,107,179,Pass,,,,,,,
46703,15114,107,180,Pass,,,,,,,
46704,23874,107,164,Merit,,,,,,,
46705,23874,107,165,Merit,,1358179676,,,,,
46706,23874,107,166,Merit,,1370956322,,,,,
114305,35431,107,1187,Pass,,,,,,,
46708,23874,107,168,Merit,,,,,,,
46709,23874,107,169,Merit,,,,,,,
46710,23874,107,170,Distinction,,1371639988,,,,,
46711,23874,107,171,Distinction,,,,,,,
46712,23874,107,172,Merit,,1358179680,,,,,
46713,23874,107,173,Pass,,1367918361,,,,,
46714,23874,107,174,Distinction,,1358179685,,,,,
46715,23874,107,175,Merit,,1358179688,,,,,
114271,23472,426,1187,,,,,,,,
46717,23874,107,177,Merit,,,,,,,
46719,23874,107,179,Distinction,,,,,,,
46720,23874,107,180,Merit,,,,,,,
48825,23589,150,383,,,,,,,,
48824,23589,150,382,,,,,,,,
48823,23589,150,381,,,,,,,,
48822,23506,150,388,,,,,,,,
48821,23506,150,387,,,,,,,,
59383,23615,150,733,,,,,,,,
48819,23506,150,385,,,,,,,,
46728,35418,107,171,,,,,,,,
48818,23506,150,384,,,,,,,,
48817,23506,150,383,,,,,,,,
48816,23506,150,382,,,,,,,,
48815,23506,150,381,,,,,,,,
48814,23616,150,388,,,,,,,,
48813,23616,150,387,,,,,,,,
59384,23394,150,733,,,,,,,,
48811,23616,150,385,,,,,,,,
48810,23616,150,384,,,,,,,,
91019,42788,138,193,Pass,,,,,,,
91020,42788,138,194,Pass,,1372171731,,,,,
49247,34450,176,344,Merit,,,,,,,
49245,34450,176,512,Pass,,1371125772,,,,,
49244,34450,176,511,Merit,,1371125665,,,,,
46745,35419,107,171,,,,,,,,
49243,34450,176,510,Pass,,,,,,,
49242,34450,176,336,Pass,,,,,,,
49241,34450,176,335,Distinction,,1359720672,,,,,
49240,34450,176,334,Merit,,,,,,,
49239,34450,176,509,Pass,,,,,,,
49238,34450,176,508,Pass,,1359720675,,,,,
49237,34450,176,507,Distinction,,1359720670,,,,,
49236,34450,176,506,Pass,,,,,,,
49235,34450,176,505,Pass,,,,,,,
48791,23394,150,381,,,,,,,,
48790,23615,150,388,,,,,,,,
48789,23615,150,387,,,,,,,,
59387,23506,150,733,,,,,,,,
48787,23615,150,385,,,,,,,,
48786,23615,150,384,,,,,,,,
48785,23615,150,383,,,,,,,,
46762,35420,107,171,,,,,,,,
48784,23615,150,382,,,,,,,,
48783,23615,150,381,,,,,,,,
48782,17156,150,388,,,,,,,,
48781,17156,150,387,,,,,,,,
59388,23589,150,733,,,,,,,,
48779,17156,150,385,,,,,,,,
48778,17156,150,384,,,,,,,,
48777,17156,150,383,,,,,,,,
48776,17156,150,382,,,,,,,,
46772,35028,107,164,,,,,,,,
46773,35028,107,165,,,,,,,,
46774,35028,107,166,,,,,,,,
114303,23815,107,1187,Merit,,,,,,,
46776,35028,107,168,,,,,,,,
46777,35028,107,169,,,,,,,,
46778,35028,107,170,,,,,,,,
46779,35028,107,171,,,,,,,,
46780,35028,107,172,,,,,,,,
46781,35028,107,173,,,,,,,,
46782,35028,107,174,,,,,,,,
46783,35028,107,175,,,,,,,,
114269,23619,426,1187,,,,,,,,
46785,35028,107,177,,,,,,,,
46787,35028,107,179,,,,,,,,
46788,35028,107,180,,,,,,,,
46789,23859,107,164,Merit,,,,,,,
46790,23859,107,165,Pass,,1358178645,,,,,
46791,23859,107,166,Pass,,,,,,,
114302,34471,107,1187,Pass,,,,,,,
46793,23859,107,168,Pass,,,,,,,
46794,23859,107,169,Merit,,,,,,,
46795,23859,107,170,Pass,,1358178669,,,,,
46796,23859,107,171,Pass,,,,,,,
46797,23859,107,172,Pass,,1358178723,,,,,
46798,23859,107,173,Pass,,1358178650,,,,,
46799,23859,107,174,Pass,,,,,,,
46800,23859,107,175,Pass,,1367917382,,,,,
114268,23594,426,1187,,,,,,,,
46802,23859,107,177,Merit,,,,,,,
46804,23859,107,179,Pass,,,,,,,
46805,23859,107,180,Merit,,,,,,,
46806,35025,107,164,Merit,,,,,,,
46807,35025,107,165,Merit,,1358178907,,,,,
46808,35025,107,166,Merit,,1371027900,,,,,
114301,23729,107,1187,Merit,,,,,,,
46810,35025,107,168,Distinction,,,,,,,
46811,35025,107,169,Distinction,,,,,,,
46812,35025,107,170,Distinction,,1358178913,,,,,
46813,35025,107,171,Distinction,,,,,,,
46814,35025,107,172,Merit,,1358178910,,,,,
46815,35025,107,173,Merit,,1367918300,,,,,
46816,35025,107,174,Merit,,1358178985,,,,,
46817,35025,107,175,Distinction,,1367918057,,,,,
114267,14939,426,1187,,,,,,,,
46819,35025,107,177,Merit,,1358178919,,,,,
46821,35025,107,179,Merit,,1358178924,,,,,
46822,35025,107,180,Distinction,,,,,,,
46823,35425,107,164,Merit,,1357859560,,,,,
46824,35425,107,165,Merit,,1358178767,,,,,
46825,35425,107,166,Merit,,1370951934,,,,,
114300,35031,107,1187,Pass,,,,,,,
46827,35425,107,168,Merit,,,,,,,
46828,35425,107,169,Merit,,,,,,,
46829,35425,107,170,Merit,,1371718876,,,,,
46830,35425,107,171,Merit,,,,,,,
46831,35425,107,172,Merit,,,,,,,
46832,35425,107,173,Merit,,1371653761,,,,,
46833,35425,107,174,Merit,,,,,,,
46834,35425,107,175,Merit,,1370353443,,,,,
114266,17130,426,1187,,,,,,,,
46836,35425,107,177,Pass,,,,,,,
46838,35425,107,179,Merit,,,,,,,
46839,35425,107,180,Merit,,,,,,,
46840,35426,107,164,Pass,,,,,,,
46841,35426,107,165,Pass,,,,,,,
46842,35426,107,166,Pass,,,,,,,
114299,23110,107,1187,Pass,,,,,,,
46844,35426,107,168,Pass,,,,,,,
46845,35426,107,169,Pass,,,,,,,
46846,35426,107,170,Pass,,1367918678,,,,,
46847,35426,107,171,Pass,,,,,,,
46848,35426,107,172,Pass,,,,,,,
46849,35426,107,173,Pass,,,,,,,
46850,35426,107,174,Pass,,,,,,,
46851,35426,107,175,Pass,,1367918848,,,,,
114265,23572,426,1187,,,,,,,,
46853,35426,107,177,Pass,,,,,,,
46855,35426,107,179,Pass,,,,,,,
46856,35426,107,180,Pass,,,,,,,
46857,24923,107,164,Merit,,,,,,,
46858,24923,107,165,Merit,,1358179418,,,,,
46859,24923,107,166,Merit,,1371039800,,,,,
114298,35430,107,1187,Pass,,,,,,,
46861,24923,107,168,Merit,,,,,,,
46862,24923,107,169,Merit,,1371640604,,,,,
46863,24923,107,170,Distinction,,1358179450,,,,,
46864,24923,107,171,Merit,,,,,,,
46865,24923,107,172,Pass,,1358179425,,,,,
46866,24923,107,173,Merit,,1367919741,,,,,
46867,24923,107,174,Merit,,,,,,,
46868,24923,107,175,Merit,,1367919774,,,,,
114264,23457,426,1187,,,,,,,,
46870,24923,107,177,Pass,,,,,,,
46872,24923,107,179,Merit,,,,,,,
46873,24923,107,180,Merit,,1358179440,,,,,
46874,35427,107,164,Merit,,1357859788,,,,,
46875,35427,107,165,Merit,,1358179027,,,,,
46876,35427,107,166,Merit,,1358179185,,,,,
114297,23831,107,1187,Pass,,,,,,,
46878,35427,107,168,Merit,,1358179207,,,,,
46879,35427,107,169,Merit,,1358179193,,,,,
46880,35427,107,170,Merit,,1358179219,,,,,
46881,35427,107,171,Merit,,1358179210,,,,,
46882,35427,107,172,Merit,,1358179032,,,,,
46883,35427,107,173,Merit,,1367920337,,,,,
46884,35427,107,174,Merit,,1358179213,,,,,
46885,35427,107,175,Merit,,1371719350,,,,,
114263,23534,426,1187,,,,,,,,
46887,35427,107,177,Merit,,,,,,,
46889,35427,107,179,Merit,,,,,,,
46890,35427,107,180,Merit,,,,,,,
46898,35032,107,171,,,,,,,,
46908,35026,107,164,Distinction,,1357859871,,,,,
46909,35026,107,165,Distinction,,,,,,,
46910,35026,107,166,Pass,,,,,,,
114296,24893,107,1187,Merit,,,,,,,
46912,35026,107,168,Pass,,,,,,,
46913,35026,107,169,Merit,,1372261339,,,,,
46914,35026,107,170,Pass,,1367920585,,,,,
46915,35026,107,171,Distinction,,,,,,,
46916,35026,107,172,Merit,,,,,,,
46917,35026,107,173,Pass,,,,,,,
46918,35026,107,174,Pass,,,,,,,
46919,35026,107,175,Merit,,1372261568,,,,,
114262,24518,426,1187,,,,,,,,
46921,35026,107,177,Distinction,,,,,,,
46923,35026,107,179,Pass,,,,,,,
46924,35026,107,180,Distinction,,,,,,,
46925,22967,107,164,Merit,,1357859979,,,,,
46926,22967,107,165,Distinction,,1358179494,,,,,
46927,22967,107,166,Pass,,,,,,,
114295,22967,107,1187,Merit,,,,,,,
46929,22967,107,168,Merit,,,,,,,
46930,22967,107,169,Merit,,1371642611,,,,,
46931,22967,107,170,Pass,,1358179507,,,,,
46932,22967,107,171,Distinction,,,,,,,
46933,22967,107,172,Merit,,1358179514,,,,,
46934,22967,107,173,Pass,,1367921754,,,,,
46935,22967,107,174,Pass,,,,,,,
46936,22967,107,175,Pass,,1358179501,,,,,
114261,17055,426,1187,,,,,,,,
46938,22967,107,177,Merit,,,,,,,
46940,22967,107,179,Merit,,,,,,,
46941,22967,107,180,Pass,,,,,,,
46942,24893,107,164,Merit,,1357860039,,,,,
46943,24893,107,165,Merit,,,,,,,
46944,24893,107,166,Merit,,,,,,,
114294,35026,107,1187,Distinction,,1372163733,,,,,
46946,24893,107,168,Distinction,,,,,,,
46947,24893,107,169,Distinction,,,,,,,
46948,24893,107,170,Distinction,,1371723360,,,,,
46949,24893,107,171,Merit,,,,,,,
46950,24893,107,172,Merit,,,,,,,
46951,24893,107,173,Distinction,,,,,,,
46952,24893,107,174,Distinction,,,,,,,
46953,24893,107,175,Distinction,,1371723372,,,,,
114260,23453,426,1187,,,,,,,,
46955,24893,107,177,Merit,,,,,,,
46957,24893,107,179,Merit,,,,,,,
46958,24893,107,180,Merit,,,,,,,
46959,23831,107,164,Pass,,1357860142,,,,,
46960,23831,107,165,Pass,,1358178852,,,,,
46961,23831,107,166,Pass,,,,,,,
114293,35427,107,1187,Merit,,,,,,,
46963,23831,107,168,Pass,,,,,,,
46964,23831,107,169,Pass,,1372163946,,,,,
46965,23831,107,170,Pass,,1358178862,,,,,
46966,23831,107,171,Pass,,1367922230,,,,,
46967,23831,107,172,Pass,,1358178865,,,,,
46968,23831,107,173,Pass,,1367922299,,,,,
46969,23831,107,174,Pass,,,,,,,
46970,23831,107,175,Pass,,1367922293,,,,,
114259,17203,426,1187,,,,,,,,
46972,23831,107,177,Pass,,,,,,,
46974,23831,107,179,Pass,,1358178869,,,,,
46975,23831,107,180,Pass,,1358178872,,,,,
92118,22241,485,637,,,,,,,,
92117,22241,485,636,,,,,,,,
92116,22241,485,635,,,,,,,,
92115,22241,485,634,,,,,,,,
92114,22241,485,630,,,,,,,,
92113,22241,485,629,,,,,,,,
92112,22241,485,628,,,,,,,,
46983,21349,107,171,,,,,,,,
92111,22241,485,627,,,,,,,,
92110,22241,485,626,,,,,,,,
92109,22241,485,625,,,,,,,,
92108,22241,485,590,,,,,,,,
92107,22241,485,589,,,,,,,,
92106,42876,485,639,,,,,,,,
92105,42876,485,638,,,,,,,,
92104,42876,485,637,,,,,,,,
92103,42876,485,636,,,,,,,,
46993,35430,107,164,Merit,,,,,,,
46994,35430,107,165,Merit,,,,,,,
46995,35430,107,166,Merit,,,,,,,
114292,24923,107,1187,Merit,,,,,,,
46997,35430,107,168,Pass,,,,,,,
46998,35430,107,169,Merit,,,,,,,
46999,35430,107,170,Pass,,1367922459,,,,,
47000,35430,107,171,Merit,,1367922432,,,,,
47001,35430,107,172,Pass,,,,,,,
47002,35430,107,173,Merit,,,,,,,
47003,35430,107,174,Pass,,,,,,,
47004,35430,107,175,Pass,,1367922521,,,,,
114258,25416,426,1187,,,,,,,,
47006,35430,107,177,Pass,,,,,,,
47008,35430,107,179,Pass,,,,,,,
47009,35430,107,180,Pass,,,,,,,
47010,23110,107,164,Pass,,1357860299,,,,,
47011,23110,107,165,Merit,,,,,,,
47012,23110,107,166,Pass,,,,,,,
114291,35426,107,1187,Pass,,,,,,,
47014,23110,107,168,Pass,,,,,,,
47015,23110,107,169,Merit,,,,,,,
47016,23110,107,170,Pass,,1367922654,,,,,
47017,23110,107,171,Pass,,1367922656,,,,,
47018,23110,107,172,Merit,,,,,,,
47019,23110,107,173,Pass,,,,,,,
47020,23110,107,174,Pass,,,,,,,
47021,23110,107,175,Pass,,1367922771,,,,,
114257,23425,426,1187,,,,,,,,
47023,23110,107,177,Pass,,,,,,,
47025,23110,107,179,Pass,,,,,,,
47026,23110,107,180,Pass,,,,,,,
47027,35031,107,164,Merit,,1357860383,,,,,
47028,35031,107,165,Merit,,1358179627,,,,,
47029,35031,107,166,Merit,,,,,,,
114290,35425,107,1187,Merit,,,,,,,
47031,35031,107,168,Pass,,,,,,,
47032,35031,107,169,Pass,,,,,,,
47033,35031,107,170,Pass,,1367923413,,,,,
47034,35031,107,171,Merit,,,,,,,
47035,35031,107,172,Pass,,1358179631,,,,,
47036,35031,107,173,Pass,,1367923417,,,,,
47037,35031,107,174,Merit,,,,,,,
47038,35031,107,175,Merit,,1358179637,,,,,
47040,35031,107,177,Merit,,,,,,,
47042,35031,107,179,Merit,,1358179644,,,,,
47043,35031,107,180,Pass,,,,,,,
47044,23729,107,164,Merit,,1357860467,,,,,
47045,23729,107,165,Pass,,1358177694,,,,,
47046,23729,107,166,Pass,,,,,,,
114289,35025,107,1187,Distinction,,,,,,,
47048,23729,107,168,Merit,,1358178082,,,,,
47049,23729,107,169,Distinction,,1358178036,,,,,
47050,23729,107,170,Pass,,1358177869,,,,,
47051,23729,107,171,Merit,,1367923683,,,,,
47052,23729,107,172,Distinction,,1358177699,,,,,
47053,23729,107,173,Pass,,1367923819,,,,,
47054,23729,107,174,Pass,,,,,,,
47055,23729,107,175,Distinction,,1371720457,,,,,
47057,23729,107,177,Distinction,,,,,,,
47059,23729,107,179,Merit,,,,,,,
47060,23729,107,180,Merit,,,,,,,
47061,23815,107,164,Pass,,1357861158,,,,,
47062,23815,107,165,Pass,,,,,,,
47063,23815,107,166,Pass,,,,,,,
114287,35028,107,1187,,,,,,,,
47065,23815,107,168,Merit,,,,,,,
47066,23815,107,169,Merit,,,,,,,
47067,23815,107,170,Pass,,1359123140,,,,,
47068,23815,107,171,Pass,,1367924153,,,,,
47069,23815,107,172,Pass,,,,,,,
47070,23815,107,173,Pass,,,,,,,
47071,23815,107,174,Pass,,,,,,,
47072,23815,107,175,Pass,,1367924224,,,,,
47074,23815,107,177,Distinction,,,,,,,
47076,23815,107,179,Pass,,,,,,,
47077,23815,107,180,Distinction,,,,,,,
47078,15233,107,164,Pass,,1368180601,,,,,
47079,15233,107,165,Pass,,,,,,,
47080,15233,107,166,Pass,,,,,,,
114286,23534,107,1187,Merit,,,,,,,
47082,15233,107,168,Pass,,,,,,,
47083,15233,107,169,Pass,,,,,,,
47084,15233,107,170,Pass,,1368179818,,,,,
47085,15233,107,171,,,,,,,,
47086,15233,107,172,Pass,,,,,,,
47087,15233,107,173,Pass,,,,,,,
47088,15233,107,174,,,,,,,,
47089,15233,107,175,Pass,,1368180255,,,,,
47091,15233,107,177,Pass,,,,,,,
47093,15233,107,179,Pass,,,,,,,
47094,15233,107,180,Pass,,,,,,,
47095,35431,107,164,Merit,,,,,,,
47096,35431,107,165,Merit,,,,,,,
47097,35431,107,166,Merit,,,,,,,
114285,23874,107,1187,Merit,,,,,,,
47099,35431,107,168,Pass,,1372166383,,,,,
47100,35431,107,169,Merit,,,,,,,
47101,35431,107,170,Pass,,1367924536,,,,,
47102,35431,107,171,Pass,,1367924514,,,,,
47103,35431,107,172,Pass,,,,,,,
47104,35431,107,173,Pass,,,,,,,
47105,35431,107,174,Merit,,,,,,,
47106,35431,107,175,Pass,,1367924608,,,,,
47108,35431,107,177,Merit,,,,,,,
47110,35431,107,179,Pass,,,,,,,
47111,35431,107,180,Merit,,,,,,,
48808,23616,150,382,,,,,,,,
48807,23616,150,381,,,,,,,,
48806,13934,150,388,,,,,,,,
48805,13934,150,387,,,,,,,,
59385,13934,150,733,,,,,,,,
48803,13934,150,385,,,,,,,,
48802,13934,150,384,,,,,,,,
47119,35433,107,171,,,,,,,,
48801,13934,150,383,,,,,,,,
48800,13934,150,382,,,,,,,,
48799,13934,150,381,,,,,,,,
48798,23394,150,388,,,,,,,,
48797,23394,150,387,,,,,,,,
59386,23616,150,733,,,,,,,,
48795,23394,150,385,,,,,,,,
48794,23394,150,384,,,,,,,,
48793,23394,150,383,,,,,,,,
95425,12835,404,1042,,,,,,,,
95424,21377,404,1042,,,,,,,,
95423,21278,404,1042,,,,,,,,
95422,17022,404,1042,,,,,,,,
95421,23060,404,1042,,,,,,,,
95420,21226,404,1042,,,,,,,,
95419,23122,404,1042,,,,,,,,
47136,24682,107,171,,,,,,,,
95418,24605,404,1042,,,,,,,,
95417,21405,404,1042,,,,,,,,
95416,21266,404,1042,,,,,,,,
95415,21218,404,1042,,,,,,,,
95414,21240,404,1042,,,,,,,,
95413,21235,404,1042,,,,,,,,
95412,35190,404,1042,,,,,,,,
95411,24708,404,1042,,,,,,,,
47146,35435,107,164,Distinction,,,,,,,
47147,35435,107,165,Distinction,,1358179766,,,,,
47148,35435,107,166,Distinction,,1370346986,,,,,
114284,15114,107,1187,Pass,,,,,,,
47150,35435,107,168,Distinction,,,,,,,
47151,35435,107,169,Distinction,,,,,,,
47152,35435,107,170,Distinction,,1371822399,,,,,
47153,35435,107,171,Merit,,1367924679,,,,,
47154,35435,107,172,Distinction,,1358179772,,,,,
47155,35435,107,173,Merit,,,,,,,
47156,35435,107,174,Distinction,,,,,,,
47157,35435,107,175,Distinction,,1371721634,,,,,
47159,35435,107,177,Distinction,,,,,,,
47161,35435,107,179,Distinction,,,,,,,
47162,35435,107,180,Merit,,,,,,,
47163,23843,107,164,Pass,,,,,,,
47164,23843,107,165,Pass,,,,,,,
47165,23843,107,166,Pass,,,,,,,
114283,35029,107,1187,Distinction,,,,,,,
47167,23843,107,168,Pass,,,,,,,
47168,23843,107,169,Pass,,,,,,,
47169,23843,107,170,Pass,,1367925083,,,,,
47170,23843,107,171,Pass,,1367925069,,,,,
47171,23843,107,172,Pass,,,,,,,
47172,23843,107,173,Pass,,,,,,,
47173,23843,107,174,Pass,,,,,,,
47174,23843,107,175,Pass,,1367925202,,,,,
47176,23843,107,177,Pass,,,,,,,
114308,34471,107,171,Pass,,,,,,,
47178,23843,107,179,Pass,,,,,,,
47179,23843,107,180,Pass,,,,,,,
49124,35322,176,195,,,,,,,,
49123,35322,176,194,,,,,,,,
49122,35322,176,193,,,,,,,,
49121,23666,178,512,,,,,,,,
49120,23666,178,511,,,,,,,,
49119,23666,178,510,,,,,,,,
49118,23666,178,509,,,,,,,,
47187,35030,107,171,,,,,,,,
49117,23666,178,508,,,,,,,,
49116,23666,178,507,,,,,,,,
49115,23666,178,506,,,,,,,,
49114,23666,178,505,,,,,,,,
49113,23666,178,344,,,,,,,,
49112,23666,178,339,,,,,,,,
49111,23666,178,336,,,,,,,,
49110,23666,178,335,,,,,,,,
49109,23666,178,334,,,,,,,,
114023,50216,409,541,,,,,,,,
113483,47837,409,230,,,,,,,,
113408,24769,409,845,,,,,,,,
104313,46368,488,288,,,,,,,,
89428,47853,560,157,Pass,,,,,,,
89427,47853,560,156,,,,,,,,
89426,47853,560,155,,,,,,,,
89425,47853,560,154,,,,,,,,
89424,47853,560,153,,,,,,,,
109243,41973,591,487,Distinction,,,,,,,
109242,41973,591,486,Distinction,,,,,,,
105439,46725,550,11,Merit,,,,,,,
105440,36251,550,11,,,,,,,,
105441,36399,550,11,Pass,,,,,,,
105442,42743,550,11,Pass,,,,,,,
105443,46102,550,11,Merit,,,,,,,
105444,45980,550,11,,,,,,,,
105445,42371,550,11,Merit,,,,,,,
105446,42489,550,11,Pass,,,,,,,
105447,42602,550,11,Pass,,,,,,,
105448,46110,553,11,Pass,,1372323945,,,,,
105449,42515,553,11,,,,,,,,
91740,41901,28,158,Distinction,,,,,,,
91737,33040,28,163,,,,,,,,
91738,33040,28,726,,,,,,,,
91739,41901,28,74,Merit,,,,,,,
113939,51624,409,540,,,,,,,,
113938,49090,409,540,,,,,,,,
113937,12831,409,540,,,,,,,,
113936,43925,409,540,,,,,,,,
92239,46177,485,637,,,,,,,,
92238,46177,485,636,,,,,,,,
92237,46177,485,635,,,,,,,,
92236,46177,485,634,,,,,,,,
92235,46177,485,630,,,,,,,,
92234,46177,485,629,,,,,,,,
92231,46177,485,626,,,,,,,,
92232,46177,485,627,,,,,,,,
92233,46177,485,628,,,,,,,,
94787,38015,625,1032,,,,,,,,
94786,35392,625,1032,,,,,,,,
94785,21199,625,1032,,,,,,,,
94784,25348,625,1032,,,,,,,,
89535,34650,156,951,,,,,,,,
89534,35118,156,951,,,,,,,,
89533,34593,156,951,,,,,,,,
89532,36769,156,951,Pass,,,,,,,
89531,24889,156,951,,,,,,,,
89530,34617,156,951,,,,,,,,
89526,34621,156,951,,,,,,,,
89527,27410,156,951,,,,,,,,
89528,34573,156,951,,,,,,,,
89529,23283,156,951,Pass,,,,,,,
115928,34182,43,420,Distinction,,,,,,,
89167,36540,156,409,,,,,,,,
89166,36540,156,408,,,,,,,,
89165,36540,156,407,,,,,,,,
89164,36540,156,406,,,,,,,,
89163,36540,156,405,,,,,,,,
89162,36540,156,404,,,,,,,,
89161,36540,156,403,,,,,,,,
89641,23165,43,954,,,,,,,,
89640,23162,43,954,,,,,,,,
89639,18503,43,954,,,,,,,,
89638,23180,43,954,,,,,,,,
89637,19648,43,954,,,,,,,,
89636,18244,43,954,,,,,,,,
89634,23271,43,954,,,,,,,,
89635,18238,43,954,,,,,,,,
113537,16479,409,229,,,,,,,,
113478,47699,409,230,,,,,,,,
89188,46353,156,408,,,,,,,,
89187,46353,156,407,,,,,,,,
89186,46353,156,406,,,,,,,,
